house_id,Type,Location,Area,Bath(s),Bedroom(s),Price,Area_Marlas
46848331,house,"dha defence, lahore, punjab",5 Marla,3,3,28000000,5.0
46848372,house,"bahria orchard, lahore, punjab",10 Marla,6,5,35500000,10.0
46848554,house,"dha defence, lahore, punjab",5 Marla,3,3,26500000,5.0
46849930,house,"bahria town, lahore, punjab",10 Marla,6,5,48000000,10.0
46446852,house,"dha defence, lahore, punjab",1 Kanal,5,5,87000000,20.0
46750146,house,"valencia housing society, lahore, punjab",10 Marla,4,4,38000000,10.0
46529022,house,other,12 Marla,5,6,45000000,12.0
46850632,house,"raiwind road, lahore, punjab",7 Marla,6,5,34000000,7.0
46213489,house,"dha defence, lahore, punjab",1 Kanal,6,5,59000000,20.0
46850607,house,other,18 Marla,4,3,65000000,18.0
46447268,house,"dha defence, lahore, punjab",1 Kanal,5,5,90000000,20.0
45977469,house,other,3 Kanal,6,7,240000000,60.0
46144361,house,other,2.9 Kanal,6,6,290000000,58.0
45957977,house,other,1 Kanal,5,4,86000000,20.0
45805924,house,other,4 Kanal,6,10,260000000,80.0
46829754,house,"dha defence, lahore, punjab",2 Kanal,5,4,160000000,40.0
46830981,house,"gt road, lahore, punjab",8 Marla,6,5,22000000,8.0
46829670,house,"marghzar officers colony, lahore, punjab",5 Marla,4,3,19000000,5.0
46477777,house,"al rehman garden, lahore, punjab",5 Marla,6,5,17200000,5.0
46750236,house,"raiwind road, lahore, punjab",5 Marla,4,4,26500000,5.0
46765005,house,"dha defence, lahore, punjab",1 Kanal,5,5,90000000,20.0
46452117,house,other,1.7 Kanal,6,5,170000000,34.0
46739816,house,"dha defence, lahore, punjab",5 Kanal,5,5,650000000,100.0
46773628,house,"dha defence, lahore, punjab",1 Kanal,5,5,132500000,20.0
45180586,house,"central park housing scheme, lahore, punjab",4 Marla,4,3,14000000,4.0
46831501,house,"wapda town, lahore, punjab",5 Marla,3,3,21500000,5.0
42625850,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,16000000,5.0
46187441,flat,"askari, lahore, punjab",11 Marla,3,3,38500000,11.0
46765925,house,other,9.5 Marla,6,5,35000000,9.5
46764663,house,"bahria town, lahore, punjab",8 Marla,5,5,35000000,8.0
46713407,house,"bahria town, lahore, punjab",10 Marla,6,6,39500000,10.0
46470515,house,"state life housing society, lahore, punjab",5 Marla,4,3,19000000,5.0
46836047,house,"bahria orchard, lahore, punjab",10 Marla,6,5,29000000,10.0
45686960,house,"gt road, lahore, punjab",4 Marla,4,3,14500000,4.0
46278210,house,"dha defence, lahore, punjab",5 Marla,4,4,24000000,5.0
46359986,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
46277041,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
46502261,house,other,10 Marla,6,5,43000000,10.0
45586623,house,"dha defence, lahore, punjab",10 Marla,4,3,45000000,10.0
45952104,house,other,5 Marla,6,5,22000000,5.0
45880957,house,"bahria orchard, lahore, punjab",5 Marla,4,3,18500000,5.0
45789567,house,other,2.2 Marla,3,3,6800000,2.2
45442544,house,other,5.3 Marla,4,4,35000000,5.3
45397118,house,other,3 Marla,4,3,13000000,3.0
45462783,house,other,5 Marla,6,5,26000000,5.0
45556101,house,other,3.5 Marla,4,3,15500000,3.5
45266914,house,other,10 Marla,6,6,50000000,10.0
42616543,house,other,5 Marla,4,3,20000000,5.0
45832872,house,other,3.8 Marla,3,5,11000000,3.8
45714258,house,"wapda town, lahore, punjab",1 Kanal,6,7,55000000,20.0
43814908,house,other,5 Marla,4,4,20500000,5.0
46807814,flat,"bahria town, lahore, punjab",2.2 Marla,1,1,6500000,2.2
46541629,flat,"bahria town, lahore, punjab",3.2 Marla,2,2,9500000,3.2
46467227,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,5000000,1.6
46503318,flat,"bahria town, lahore, punjab",2.2 Marla,1,1,7000000,2.2
46417561,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,5000000,1.6
46296350,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,5000000,1.6
46592553,flat,"bahria town, lahore, punjab",2 Marla,1,1,6850000,2.0
46361014,house,"central park housing scheme, lahore, punjab",5 Marla,5,4,13500000,5.0
46803274,house,"bahria town, lahore, punjab",8 Marla,6,5,33500000,8.0
46803276,house,"bahria town, lahore, punjab",10 Marla,6,5,26500000,10.0
46802472,house,"dha defence, lahore, punjab",1 Kanal,6,5,137500000,20.0
46802470,house,"dha defence, lahore, punjab",1 Kanal,6,5,92500000,20.0
45978838,house,"bahria town, lahore, punjab",10 Marla,6,5,35000000,10.0
46199010,house,other,8 Marla,6,6,26000000,8.0
46448070,house,"gt road, lahore, punjab",3 Marla,4,3,9800000,3.0
46475249,house,other,10 Marla,5,5,33000000,10.0
45723555,flat,"bahria town, lahore, punjab",1.4 Marla,1,1,5300000,1.4
46804291,house,"al rehman garden, lahore, punjab",10 Marla,6,8,39000000,10.0
46804577,house,"bahria town, lahore, punjab",5 Marla,5,3,23000000,5.0
46804422,house,"al rehman garden, lahore, punjab",5 Marla,6,5,17500000,5.0
46804663,house,"dha defence, lahore, punjab",1 Kanal,6,6,60000000,20.0
46797705,house,"al rehman garden, lahore, punjab",10 Marla,6,7,37500000,10.0
46804765,house,"al rehman garden, lahore, punjab",5 Marla,6,6,15900000,5.0
46804714,house,"al rehman garden, lahore, punjab",5 Marla,6,6,17500000,5.0
46775588,house,"dha defence, lahore, punjab",1 Kanal,6,5,62500000,20.0
46797444,house,"dha defence, lahore, punjab",1 Kanal,6,5,95000000,20.0
46797881,house,"al rehman garden, lahore, punjab",6 Marla,6,7,18500000,6.0
46798570,house,"dha defence, lahore, punjab",5 Marla,3,3,25000000,5.0
46385944,house,other,5 Marla,3,3,17000000,5.0
46768788,house,"allama iqbal town, lahore, punjab",10 Marla,6,8,45000000,10.0
46798315,house,"al rehman garden, lahore, punjab",1 Kanal,6,8,55000000,20.0
46798450,house,"al rehman garden, lahore, punjab",6 Marla,6,8,22000000,6.0
46799817,house,"dha defence, lahore, punjab",2 Kanal,6,5,170000000,40.0
46435488,house,"bahria town, lahore, punjab",5 Marla,5,3,20500000,5.0
46275630,house,"bahria town, lahore, punjab",5 Marla,4,3,24000000,5.0
46800313,house,"al rehman garden, lahore, punjab",8 Marla,6,5,28500000,8.0
46275848,house,"bahria town, lahore, punjab",5 Marla,4,3,21500000,5.0
46275520,house,"bahria town, lahore, punjab",5 Marla,4,3,20500000,5.0
46261194,house,"dha defence, lahore, punjab",1 Kanal,6,5,68000000,20.0
46275354,house,"bahria town, lahore, punjab",5 Marla,4,3,19500000,5.0
46275234,house,"bahria town, lahore, punjab",5 Marla,4,3,25000000,5.0
43113516,house,"johar town, lahore, punjab",5 Marla,6,5,22500000,5.0
45831182,house,"dha defence, lahore, punjab",2 Kanal,6,6,300000000,40.0
46797160,house,other,1 Kanal,5,4,44000000,20.0
46337220,flat,"bahria town, lahore, punjab",2.3 Marla,1,1,6050000,2.3
45813631,house,other,10 Marla,6,5,32000000,10.0
46797167,house,"dha defence, lahore, punjab",10 Marla,4,5,50000000,10.0
46585866,house,"bahria town, lahore, punjab",5 Marla,5,3,17500000,5.0
45919946,house,"bahria town, lahore, punjab",10 Marla,6,5,40000000,10.0
46407759,house,"bahria town, lahore, punjab",1 Kanal,6,5,66000000,20.0
46802164,house,"dha 11 rahbar, lahore, punjab",5 Marla,3,3,22500000,5.0
46805483,house,"bahria town, lahore, punjab",10 Marla,6,5,38000000,10.0
46805475,house,"bahria town, lahore, punjab",1 Kanal,6,5,100000000,20.0
46805686,house,other,5.5 Marla,6,5,19900000,5.5
46342896,house,"al rehman garden, lahore, punjab",8 Marla,6,5,24500000,8.0
46806757,house,"dha defence, lahore, punjab",2 Kanal,6,5,160000000,40.0
46780314,house,"al rehman garden, lahore, punjab",6 Marla,6,5,20500000,6.0
46758453,flat,"dha defence, lahore, punjab",5.6 Marla,3,2,47500000,5.6
45900793,house,other,1 Kanal,6,5,42000000,20.0
46762236,house,other,10 Marla,6,6,35000000,10.0
46259250,house,other,5 Marla,3,4,9500000,5.0
46805712,house,"paragon city, lahore, punjab",5 Marla,4,3,24000000,5.0
46718257,house,"gt road, lahore, punjab",5 Marla,5,4,17500000,5.0
46770432,house,"al rehman garden, lahore, punjab",3 Marla,3,3,12000000,3.0
46773530,house,other,5 Marla,3,3,17500000,5.0
46234031,house,"state life housing society, lahore, punjab",1 Kanal,6,5,50500000,20.0
46776497,house,"state life housing society, lahore, punjab",1 Kanal,6,5,77500000,20.0
46281421,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
45375341,house,"state life housing society, lahore, punjab",10 Marla,5,5,32500000,10.0
45598660,house,other,3 Marla,3,3,16500000,3.0
45598657,house,other,4 Marla,3,3,19000000,4.0
45598658,house,other,6.5 Marla,3,3,14000000,6.5
45598656,house,other,3.5 Marla,3,3,18000000,3.5
46762659,house,"bahria town, lahore, punjab",10 Marla,3,3,45000000,10.0
45598654,house,other,2 Marla,3,3,11500000,2.0
45489805,house,"state life housing society, lahore, punjab",5 Marla,4,3,19000000,5.0
46603112,flat,"bahria town, lahore, punjab",3 Marla,2,2,9495000,3.0
45375492,house,"state life housing society, lahore, punjab",10 Marla,5,5,35000000,10.0
45375271,house,other,5 Marla,4,3,19000000,5.0
45489732,house,"state life housing society, lahore, punjab",5 Marla,4,3,19000000,5.0
46624423,house,"dha defence, lahore, punjab",5 Marla,4,3,32500000,5.0
43462419,house,"state life housing society, lahore, punjab",1 Kanal,6,5,58000000,20.0
43614136,house,"state life housing society, lahore, punjab",5 Marla,4,3,19000000,5.0
45375170,house,"state life housing society, lahore, punjab",1 Kanal,6,5,52500000,20.0
46756047,house,"johar town, lahore, punjab",5 Marla,4,3,21000000,5.0
46755941,house,"johar town, lahore, punjab",5 Marla,6,6,26500000,5.0
46637215,house,"dha defence, lahore, punjab",5 Marla,4,3,28000000,5.0
45514971,house,"bahria town, lahore, punjab",10 Marla,5,5,42500000,10.0
42813548,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
45243545,house,"state life housing society, lahore, punjab",1 Kanal,5,5,47000000,20.0
45866886,house,other,5 Marla,2,2,10000000,5.0
45243546,house,"state life housing society, lahore, punjab",1 Kanal,5,5,47000000,20.0
45243525,house,"state life housing society, lahore, punjab",1 Kanal,5,5,45000000,20.0
45672565,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
46448161,flat,"bahria town, lahore, punjab",2.3 Marla,1,1,6600000,2.3
46504144,flat,"bahria town, lahore, punjab",2.4 Marla,1,1,6000000,2.4
46765670,house,"johar town, lahore, punjab",5 Marla,4,4,19500000,5.0
46776911,house,"johar town, lahore, punjab",5 Marla,6,5,29500000,5.0
46716370,house,"dha defence, lahore, punjab",5 Marla,4,3,20500000,5.0
45428413,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
46366677,house,"valencia housing society, lahore, punjab",10 Marla,5,5,39500000,10.0
46669588,house,"marghzar officers colony, lahore, punjab",1 Kanal,3,3,35500000,20.0
46712597,house,other,10 Marla,6,7,45000000,10.0
46734909,house,"raiwind road, lahore, punjab",3 Marla,3,3,12000000,3.0
46712595,house,other,1 Kanal,6,6,75000000,20.0
46712598,house,other,10 Marla,4,4,38000000,10.0
46712596,house,"johar town, lahore, punjab",5 Marla,6,5,33500000,5.0
46690664,house,other,1 Kanal,6,5,70000000,20.0
46747073,house,other,5 Marla,5,5,28000000,5.0
46712600,house,other,8 Marla,6,6,25000000,8.0
45374654,house,"state life housing society, lahore, punjab",5 Marla,4,3,23000000,5.0
46659457,house,"marghzar officers colony, lahore, punjab",10 Marla,3,3,27500000,10.0
46013113,house,"dha defence, lahore, punjab",2 Kanal,6,6,280000000,40.0
46490975,house,other,3.5 Marla,3,3,9000000,3.5
44798197,house,"dha 11 rahbar, lahore, punjab",10 Marla,6,5,50000000,10.0
46733184,house,"dha defence, lahore, punjab",1 Kanal,6,5,105000000,20.0
46733440,house,"dha defence, lahore, punjab",5 Marla,4,3,26000000,5.0
46734446,house,"dha defence, lahore, punjab",5 Marla,4,3,30000000,5.0
46405120,flat,"askari, lahore, punjab",10 Marla,3,3,34500000,10.0
46737352,house,other,1 Kanal,4,4,57500000,20.0
46736991,house,other,1 Kanal,4,4,62500000,20.0
39394933,house,"askari, lahore, punjab",17 Marla,6,5,80000000,17.0
46695130,house,"park view city, lahore, punjab",5 Marla,4,4,17000000,5.0
46737639,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
46669215,house,"gt road, lahore, punjab",5 Marla,6,5,19500000,5.0
46739328,house,"dha defence, lahore, punjab",1 Kanal,5,5,107500000,20.0
46739851,house,"dha defence, lahore, punjab",1 Kanal,6,5,105000000,20.0
46739439,house,"dha defence, lahore, punjab",2 Kanal,6,6,380000000,40.0
46642363,house,"bahria town, lahore, punjab",10 Marla,6,4,30000000,10.0
46642355,house,"bahria town, lahore, punjab",10 Marla,6,5,32000000,10.0
46041718,house,other,10 Marla,6,5,32500000,10.0
45849507,house,other,3 Marla,3,2,5385000,3.0
46714867,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,4495000,1.6
46111286,house,other,4 Marla,6,5,16000000,4.0
42813511,house,"dha defence, lahore, punjab",1 Kanal,6,5,71100000,20.0
45479225,house,other,3 Marla,2,1,4700000,3.0
46378472,house,"dha defence, lahore, punjab",1 Kanal,6,5,87500000,20.0
46030936,house,"dha defence, lahore, punjab",2 Kanal,6,5,145000000,40.0
45259054,house,"dha defence, lahore, punjab",11.2 Marla,6,4,64000000,11.2
45236679,house,"dha defence, lahore, punjab",5 Marla,4,3,23000000,5.0
45450331,house,"state life housing society, lahore, punjab",1 Kanal,6,5,75000000,20.0
45520445,house,other,5 Marla,4,3,12000000,5.0
46547772,house,other,3 Marla,4,4,13500000,3.0
43800978,house,"dha defence, lahore, punjab",1 Kanal,5,5,107500000,20.0
44810116,house,"bahria town, lahore, punjab",10 Marla,6,5,32000000,10.0
45247071,house,"raiwind road, lahore, punjab",3 Marla,4,3,11500000,3.0
46257745,house,"raiwind road, lahore, punjab",3 Marla,3,3,11000000,3.0
44810115,house,"bahria town, lahore, punjab",1 Kanal,6,5,65000000,20.0
45122996,house,other,4.5 Marla,5,4,19000000,4.5
44781834,house,other,10 Marla,5,5,40000000,10.0
45817466,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29500000,10.0
46231656,flat,"bahria orchard, lahore, punjab",1.9 Marla,1,1,7500000,1.9
46666422,house,other,5 Marla,6,5,22500000,5.0
46345663,house,"bahria town, lahore, punjab",10 Marla,6,5,36000000,10.0
45504808,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,21000000,5.0
46098320,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
46627566,house,"al rehman garden, lahore, punjab",4 Marla,3,3,13800000,4.0
46455612,flat,"bahria town, lahore, punjab",2 Marla,1,1,6670000,2.0
46276585,house,"dha defence, lahore, punjab",1 Kanal,6,6,170000000,20.0
46693381,house,other,10 Marla,6,5,37000000,10.0
46696067,house,other,1 Kanal,6,5,59500000,20.0
46673332,house,"paragon city, lahore, punjab",5 Marla,4,3,21000000,5.0
46695078,house,"park view city, lahore, punjab",5 Marla,5,4,18000000,5.0
46379981,house,"dha defence, lahore, punjab",5 Marla,4,3,22000000,5.0
46673116,house,other,4 Marla,4,3,14500000,4.0
44408792,house,other,4 Marla,4,3,11200000,4.0
40153573,house,"askari, lahore, punjab",16 Marla,5,5,85000000,16.0
38522915,flat,"askari, lahore, punjab",10 Marla,3,3,29000000,10.0
46346992,house,"al rehman garden, lahore, punjab",4 Marla,4,3,13500000,4.0
46341593,house,"al rehman garden, lahore, punjab",7 Marla,6,5,19500000,7.0
45852656,house,"state life housing society, lahore, punjab",5 Marla,4,3,18500000,5.0
46655055,house,"bahria town, lahore, punjab",10 Marla,6,5,37000000,10.0
46343122,house,"al rehman garden, lahore, punjab",6 Marla,6,5,18900000,6.0
45892563,house,"state life housing society, lahore, punjab",5 Marla,4,3,22000000,5.0
45853602,house,"state life housing society, lahore, punjab",5 Marla,4,3,18500000,5.0
46513851,house,"gt road, lahore, punjab",1 Kanal,6,5,69800000,20.0
46678409,house,"dha defence, lahore, punjab",10 Marla,5,4,39900000,10.0
45957434,house,other,5 Marla,5,4,12800000,5.0
46679813,house,other,10 Marla,5,5,50000000,10.0
46682053,house,other,5 Marla,4,3,13800000,5.0
45420337,house,other,14 Marla,6,6,55000000,14.0
46680353,house,other,5 Marla,5,5,25000000,5.0
46567391,flat,"bahria town, lahore, punjab",3.3 Marla,2,2,13000000,3.3
46342723,house,other,10 Marla,4,4,36000000,10.0
46281358,house,"dha defence, lahore, punjab",5 Marla,4,3,28000000,5.0
44115376,house,other,1 Kanal,5,5,70000000,20.0
45932361,house,"gt road, lahore, punjab",3 Marla,4,3,10500000,3.0
46304708,house,other,3 Marla,3,3,10000000,3.0
46685191,house,other,5 Marla,4,4,16000000,5.0
45672189,house,other,1.1 Kanal,6,5,50000000,22.0
46181253,house,"gt road, lahore, punjab",5 Marla,5,4,13800000,5.0
46418305,house,"al rehman garden, lahore, punjab",5 Marla,5,4,16500000,5.0
46026379,house,"dha defence, lahore, punjab",1 Kanal,6,5,74500000,20.0
45505737,flat,"bahria town, lahore, punjab",2.2 Marla,1,1,6600000,2.2
46620404,house,"state life housing society, lahore, punjab",1 Kanal,6,5,58000000,20.0
46665006,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29000000,10.0
46592555,flat,"bahria town, lahore, punjab",3.1 Marla,2,2,9500000,3.1
46647001,house,"bahria town, lahore, punjab",10 Marla,6,5,42500000,10.0
46482122,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,4800000,1.6
46507914,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,22000000,5.0
46639837,house,other,10 Marla,6,5,35000000,10.0
45115873,house,other,10 Marla,4,4,50000000,10.0
46639557,house,other,5 Marla,4,3,22000000,5.0
45418717,house,"dha defence, lahore, punjab",5 Marla,4,3,26500000,5.0
46189337,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,22000000,5.0
46615158,house,other,10 Marla,5,4,33000000,10.0
46642570,flat,"bahria town, lahore, punjab",3.8 Marla,2,2,12400000,3.8
46643393,flat,"bahria orchard, lahore, punjab",2.3 Marla,1,1,7100000,2.3
46643401,house,"marghzar officers colony, lahore, punjab",5 Marla,4,5,20200000,5.0
46576553,house,other,10 Marla,5,4,45000000,10.0
46643506,house,other,9 Marla,6,6,32500000,9.0
46648859,house,"bahria town, lahore, punjab",5 Marla,4,3,22000000,5.0
46648903,house,"bahria town, lahore, punjab",5 Marla,4,3,19500000,5.0
46648781,house,"bahria town, lahore, punjab",5 Marla,4,3,22000000,5.0
46541626,house,"bahria town, lahore, punjab",5 Marla,4,3,20000000,5.0
44103204,flat,"gulberg, lahore, punjab",4.1 Marla,3,2,23000000,4.1
41819843,house,other,1 Kanal,9,8,75000000,20.0
46624082,house,"bahria town, lahore, punjab",5 Marla,5,4,22500000,5.0
46624436,house,"bahria town, lahore, punjab",5 Marla,5,4,24000000,5.0
46341467,house,other,5 Marla,4,4,21200000,5.0
46625492,flat,"bahria town, lahore, punjab",2.4 Marla,1,1,6000000,2.4
46626418,house,"bahria town, lahore, punjab",5.3 Marla,5,4,25000000,5.3
46627191,house,"bahria town, lahore, punjab",10 Marla,6,5,39500000,10.0
46627332,house,"bahria town, lahore, punjab",10 Marla,6,5,39500000,10.0
46334010,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
46345495,house,"al rehman garden, lahore, punjab",5 Marla,6,5,16500000,5.0
46419059,house,"al rehman garden, lahore, punjab",6 Marla,6,5,17600000,6.0
46634898,house,"bahria town, lahore, punjab",10 Marla,5,5,38000000,10.0
46009558,house,"valencia housing society, lahore, punjab",1 Kanal,6,6,70000000,20.0
46634893,house,"bahria town, lahore, punjab",10 Marla,5,5,37500000,10.0
46533782,house,"al rehman garden, lahore, punjab",8 Marla,6,5,28500000,8.0
46591701,house,"raiwind road, lahore, punjab",1 Kanal,6,5,71000000,20.0
